aqi,city,co,lat,lon,nh3,no,no2,pm10,pm2_5,so2,timestamp_utc
5,Milan,9292.6,45.464,9.19,31.16,450.61,132.98,435.56,418.45,13.83,2024-02-01 22:00:00
5,Milan,9826.66,45.464,9.19,30.15,479.22,142.57,451.81,433.9,12.4,2024-02-01 23:00:00
5,Milan,9719.85,45.464,9.19,32.17,472.07,145.32,447.14,429.42,10.97,2024-02-02 00:00:00
5,Milan,8972.17,45.464,9.19,34.45,425.58,134.35,413.31,396.99,8.94,2024-02-02 01:00:00
5,Milan,7476.81,45.464,9.19,35.46,343.32,113.79,350.18,337.05,6.44,2024-02-02 02:00:00
5,Milan,5874.63,45.464,9.19,39.52,250.34,94.59,285.44,276.41,5.25,2024-02-02 03:00:00
5,Milan,4539.49,45.464,9.19,44.58,164.51,81.57,225.34,219.06,4.59,2024-02-02 04:00:00
5,Milan,3631.59,45.464,9.19,48.13,109.08,73.34,184.33,179.45,4.47,2024-02-02 05:00:00
5,Milan,3391.27,45.464,9.19,52.69,98.35,69.92,165.97,162.31,5.96,2024-02-02 06:00:00
5,Milan,3631.59,45.464,9.19,54.72,118.02,70.6,162.19,159.05,7.99,2024-02-02 07:00:00
5,Milan,3898.62,45.464,9.19,38,143.05,72.66,165,161.05,7.63,2024-02-02 08:00:00
5,Milan,4112.24,45.464,9.19,26.6,160.93,75.4,166.13,161.05,7.15,2024-02-02 09:00:00
5,Milan,3738.4,45.464,9.19,22.29,139.47,74.71,151.4,145.49,6.2,2024-02-02 10:00:00
5,Milan,3231.05,45.464,9.19,17.99,109.08,74.71,136.91,130.57,4.95,2024-02-02 11:00:00
5,Milan,2857.21,45.464,9.19,16.97,84.94,78.14,129.86,123.51,4.11,2024-02-02 12:00:00
5,Milan,2536.77,45.464,9.19,17.23,64.37,81.57,125.75,119.23,3.64,2024-02-02 13:00:00
5,Milan,2323.15,45.464,9.19,17.73,48.73,82.94,122.61,115.79,3.34,2024-02-02 14:00:00
5,Milan,2109.53,45.464,9.19,18.24,37.55,82.25,115.02,108.03,3.13,2024-02-02 15:00:00
5,Milan,2403.26,45.464,9.19,18.24,58.11,80.88,124.66,117.15,3.76,2024-02-02 16:00:00
5,Milan,3150.94,45.464,9.19,16.21,111.76,76.77,153.67,145.31,4.77,2024-02-02 17:00:00
5,Milan,4165.65,45.464,9.19,13.93,178.81,76.09,192.83,183.59,5.96,2024-02-02 18:00:00
5,Milan,5714.42,45.464,9.19,12.67,271.8,85,253.56,243.22,7.39,2024-02-02 19:00:00
5,Milan,7370,45.464,9.19,15.45,368.36,100.08,325.05,313.13,9.18,2024-02-02 20:00:00
5,Milan,8758.54,45.464,9.19,23.81,447.03,115.16,389.62,375.77,12.64,2024-02-02 21:00:00
5,Milan,9292.6,45.464,9.19,32.42,479.22,126.12,416.62,401.16,15.74,2024-02-02 22:00:00
5,Milan,9078.98,45.464,9.19,32.17,457.76,127.49,403.6,387.93,14.31,2024-02-02 23:00:00
5,Milan,8331.3,45.464,9.19,28.12,411.27,123.38,368.45,352.77,11.32,2024-02-03 00:00:00
5,Milan,7476.81,45.464,9.19,24.57,350.48,116.53,325.52,310.29,8.82,2024-02-03 01:00:00
5,Milan,6622.31,45.464,9.19,22.8,296.83,109.67,285.17,270.37,7.33,2024-02-03 02:00:00
5,Milan,5714.42,45.464,9.19,23.31,243.19,105.56,242.22,230.3,6.32,2024-02-03 03:00:00
5,Milan,4699.71,45.464,9.19,25.33,187.75,98.71,191.98,183.87,5.72,2024-02-03 04:00:00
5,Milan,4005.43,45.464,9.19,27.87,153.78,93.22,161.8,155.1,5.84,2024-02-03 05:00:00
5,Milan,4219.06,45.464,9.19,33.44,171.66,91.85,167.2,160.53,8.11,2024-02-03 06:00:00
5,Milan,5020.14,45.464,9.19,37.49,221.73,97.33,201,192.96,9.89,2024-02-03 07:00:00
5,Milan,5821.23,45.464,9.19,27.11,275.37,100.08,234.33,224.51,8.58,2024-02-03 08:00:00
5,Milan,6034.85,45.464,9.19,23.05,293.25,97.33,244.2,233.69,7.63,2024-02-03 09:00:00
5,Milan,4592.9,45.464,9.19,24.83,200.27,82.25,185.26,176.45,6.02,2024-02-03 10:00:00
5,Milan,3417.97,45.464,9.19,19.25,123.38,74.71,146.07,138.71,4.47,2024-02-03 11:00:00
5,Milan,2536.77,45.464,9.19,16.97,66.16,65.8,119.64,113.33,3.4,2024-02-03 12:00:00
4,Milan,1201.63,45.464,9.19,13.55,15.2,35.64,76.82,72.87,2.71,2024-02-03 13:00:00
4,Milan,867.84,45.464,9.19,11.91,6.93,25.36,65.33,61.94,2.83,2024-02-03 14:00:00
4,Milan,821.11,45.464,9.19,11.65,4.69,26.05,65.36,61.86,2.62,2024-02-03 15:00:00
4,Milan,841.14,45.464,9.19,11.27,2.12,33.59,64.89,61.3,2.41,2024-02-03 16:00:00
4,Milan,867.84,45.464,9.19,9.88,0.24,41.13,62.1,58.42,2.24,2024-02-03 17:00:00
4,Milan,894.55,45.464,9.19,7.47,0.64,44.55,57.06,53.15,2.24,2024-02-03 18:00:00
3,Milan,921.25,45.464,9.19,5.7,2.15,47.3,53.21,48.85,2.24,2024-02-03 19:00:00
3,Milan,894.55,45.464,9.19,5.07,2.99,43.87,47.57,42.81,2.06,2024-02-03 20:00:00
3,Milan,834.47,45.464,9.19,4.81,2.88,39.76,42.25,37.3,1.85,2024-02-03 21:00:00
3,Milan,747.68,45.464,9.19,4.56,1.48,33.93,37.07,32.44,1.51,2024-02-03 22:00:00
3,Milan,660.9,45.464,9.19,4.18,0.51,27.42,34.08,30.03,1.03,2024-02-03 23:00:00
3,Milan,640.87,45.464,9.19,4.02,0.48,25.36,34.17,30.84,0.81,2024-02-04 00:00:00
3,Milan,647.54,45.464,9.19,4.05,0.47,23.99,35.12,32.28,0.73,2024-02-04 01:00:00
3,Milan,607.49,45.464,9.19,4.02,0.27,20.22,34.44,31.79,0.68,2024-02-04 02:00:00
3,Milan,580.79,45.464,9.19,4.18,0.13,17.14,34.76,31.98,0.66,2024-02-04 03:00:00
3,Milan,600.81,45.464,9.19,4.18,0.19,17.65,37.46,34.5,0.66,2024-02-04 04:00:00
3,Milan,741,45.464,9.19,4.69,1.15,25.36,44.69,41.42,0.83,2024-02-04 05:00:00
4,Milan,1094.82,45.464,9.19,6.59,14.75,34.96,59.4,55.46,1.76,2024-02-04 06:00:00
4,Milan,1522.06,45.464,9.19,8.23,41.13,36.33,75.92,71.28,2.74,2024-02-04 07:00:00
5,Milan,1708.98,45.464,9.19,8.87,51.86,35.99,83.32,78.27,3.07,2024-02-04 08:00:00
5,Milan,1668.93,45.464,9.19,10.26,48.73,34.96,83.45,78.32,3.13,2024-02-04 09:00:00
4,Milan,1388.55,45.464,9.19,10.89,31.74,32.22,74.67,69.79,2.44,2024-02-04 10:00:00
4,Milan,1228.33,45.464,9.19,10.39,22.8,30.16,68.76,63.91,2.06,2024-02-04 11:00:00
4,Milan,1081.47,45.464,9.19,10.77,15.87,28.79,61.73,56.99,1.85,2024-02-04 12:00:00
3,Milan,881.2,45.464,9.19,11.02,11.51,22.96,53.48,48.91,1.65,2024-02-04 13:00:00
3,Milan,854.49,45.464,9.19,11.91,9.28,25.7,52.26,47.66,1.71,2024-02-04 14:00:00
3,Milan,834.47,45.464,9.19,13.05,6.98,29.82,48.96,44.32,1.79,2024-02-04 15:00:00
3,Milan,947.95,45.464,9.19,14.06,5.31,45.24,50.62,45.88,2.18,2024-02-04 16:00:00
4,Milan,1161.58,45.464,9.19,12.79,13.97,52.09,57.23,52.31,2.56,2024-02-04 17:00:00
4,Milan,1348.5,45.464,9.19,9.75,27.49,47.3,62.72,57.62,2.8,2024-02-04 18:00:00
4,Milan,1482.01,45.464,9.19,7.28,34.87,45.93,67.39,62.03,2.86,2024-02-04 19:00:00
4,Milan,1335.14,45.464,9.19,5.95,26.6,43.87,61.56,55.77,2.41,2024-02-04 20:00:00
3,Milan,1001.36,45.464,9.19,5.07,11.4,40.44,46.53,39.98,1.88,2024-02-04 21:00:00
2,Milan,640.87,45.464,9.19,4.31,0.58,28.1,29.83,22.67,1.25,2024-02-04 22:00:00
2,Milan,500.68,45.464,9.19,3.77,0.04,17.65,23.64,16.77,0.86,2024-02-04 23:00:00
2,Milan,480.65,45.464,9.19,3.67,0.04,15.94,22.58,16.07,0.8,2024-02-05 00:00:00
2,Milan,467.3,45.464,9.19,3.7,0.03,14.57,22.23,16.08,0.77,2024-02-05 01:00:00
2,Milan,447.27,45.464,9.19,3.74,0.01,12.34,21.85,15.8,0.78,2024-02-05 02:00:00
2,Milan,427.25,45.464,9.19,3.67,0.01,10.71,21.76,15.66,0.83,2024-02-05 03:00:00
2,Milan,407.22,45.464,9.19,3.45,0,9.6,21.76,15.61,0.89,2024-02-05 04:00:00
2,Milan,427.25,45.464,9.19,3.51,0.01,11.31,22.23,16.64,0.92,2024-02-05 05:00:00
2,Milan,520.71,45.464,9.19,3.93,0.07,19.36,24.3,19.36,1.25,2024-02-05 06:00:00
2,Milan,607.49,45.464,9.19,4.24,0.26,27.42,26.4,21.7,1.58,2024-02-05 07:00:00
2,Milan,640.87,45.464,9.19,4.56,0.78,29.82,27.47,22.34,1.74,2024-02-05 08:00:00
2,Milan,654.22,45.464,9.19,4.94,2.04,28.45,28.05,22.41,1.8,2024-02-05 09:00:00
2,Milan,614.17,45.464,9.19,5.13,2.91,23.31,26.6,20.69,1.68,2024-02-05 10:00:00
2,Milan,567.44,45.464,9.19,5.38,3.21,19.88,25.06,18.97,1.61,2024-02-05 11:00:00
2,Milan,540.73,45.464,9.19,6.08,3.27,18.51,24.36,18.11,1.61,2024-02-05 12:00:00
2,Milan,480.65,45.464,9.19,6.27,2.99,15.08,23.13,16.85,1.55,2024-02-05 13:00:00
2,Milan,460.62,45.464,9.19,6.97,2.65,14.91,22.76,16.63,1.53,2024-02-05 14:00:00
2,Milan,460.62,45.464,9.19,7.79,2.18,16.28,22.29,16.49,1.56,2024-02-05 15:00:00
3,Milan,854.49,45.464,9.19,11.65,11.18,43.87,33.32,26.91,2.83,2024-02-05 16:00:00
3,Milan,1548.77,45.464,9.19,15.33,50.51,53.47,55.67,47.74,4.53,2024-02-05 17:00:00
4,Milan,2296.45,45.464,9.19,23.56,99.24,50.04,83.23,73.58,7.09,2024-02-05 18:00:00
5,Milan,2964.02,45.464,9.19,36.48,141.26,48.67,109.57,99.89,11.09,2024-02-05 19:00:00
5,Milan,3738.4,45.464,9.19,47.62,185.97,50.72,137.58,128.86,15.5,2024-02-05 20:00:00
5,Milan,4859.92,45.464,9.19,58.26,253.92,58.95,181.92,173.67,20.98,2024-02-05 21:00:00
5,Milan,5554.2,45.464,9.19,63.33,293.25,63.75,210.03,202.16,22.89,2024-02-05 22:00:00
5,Milan,4913.33,45.464,9.19,55.73,261.07,56.21,189.7,182.13,16.93,2024-02-05 23:00:00
5,Milan,3898.62,45.464,9.19,38.5,196.7,42.5,155,147.51,9.18,2024-02-06 00:00:00
5,Milan,3017.43,45.464,9.19,20.52,143.05,34.62,122.36,115.47,4.17,2024-02-06 01:00:00
5,Milan,2777.1,45.464,9.19,13.81,128.75,33.59,113.61,106.79,2.86,2024-02-06 02:00:00
5,Milan,2883.91,45.464,9.19,10.13,132.32,34.96,117.98,111.18,2.41,2024-02-06 03:00:00
5,Milan,3017.43,45.464,9.19,7.16,139.47,37.01,123.43,117.37,2.15,2024-02-06 04:00:00
5,Milan,3177.64,45.464,9.19,7.16,146.63,39.07,127.56,122.28,2.41,2024-02-06 05:00:00
5,Milan,3685,45.464,9.19,11.27,178.81,43.53,144.55,139.16,4.59,2024-02-06 06:00:00
5,Milan,4486.08,45.464,9.19,15.83,228.88,49.35,171.12,165.11,7.15,2024-02-06 07:00:00
5,Milan,5073.55,45.464,9.19,15.58,268.22,54.84,192.16,185.24,8.23,2024-02-06 08:00:00
5,Milan,5233.76,45.464,9.19,13.68,275.37,59.63,193.89,185.97,8.34,2024-02-06 09:00:00
5,Milan,3177.64,45.464,9.19,8.61,143.05,58.95,116.66,109.3,5.36,2024-02-06 10:00:00
5,Milan,2376.56,45.464,9.19,7.47,92.98,58.95,87.1,80.24,4.53,2024-02-06 11:00:00
4,Milan,1762.39,45.464,9.19,7.16,54.99,56.21,65.83,59.71,3.73,2024-02-06 12:00:00
3,Milan,787.73,45.464,9.19,4.69,5.09,41.81,31.18,27.29,2,2024-02-06 13:00:00
2,Milan,607.49,45.464,9.19,4.5,1.31,30.16,24.63,21.26,1.68,2024-02-06 14:00:00
2,Milan,607.49,45.464,9.19,4.94,0.85,29.82,24.01,20.72,1.74,2024-02-06 15:00:00
3,Milan,1068.12,45.464,9.19,8.36,14.08,54.15,36.35,32.35,3.28,2024-02-06 16:00:00
4,Milan,1976.01,45.464,9.19,11.02,69.74,58.95,63.92,58.63,5.25,2024-02-06 17:00:00
5,Milan,3070.83,45.464,9.19,11.65,141.26,62.38,102.29,95.48,6.85,2024-02-06 18:00:00
5,Milan,4058.84,45.464,9.19,12.79,198.48,67.17,139.25,130.9,7.63,2024-02-06 19:00:00
5,Milan,4646.3,45.464,9.19,15.07,236.03,69.92,167.16,157.43,8.11,2024-02-06 20:00:00
5,Milan,5126.95,45.464,9.19,19,261.07,69.92,188.24,177.29,8.82,2024-02-06 21:00:00
5,Milan,5233.76,45.464,9.19,22.29,264.64,67.86,195.71,183.73,8.58,2024-02-06 22:00:00
5,Milan,4966.74,45.464,9.19,18.75,250.34,63.75,189.06,176.89,6.14,2024-02-06 23:00:00
5,Milan,4699.71,45.464,9.19,15.07,232.46,59.63,182.66,170.31,4.47,2024-02-07 00:00:00
5,Milan,4592.9,45.464,9.19,11.65,221.73,57.58,180.09,167.93,3.73,2024-02-07 01:00:00
5,Milan,4379.27,45.464,9.19,8.36,203.85,58.26,171.37,159.97,3.16,2024-02-07 02:00:00
5,Milan,3845.21,45.464,9.19,6.02,166.3,59.63,147.78,137.98,2.65,2024-02-07 03:00:00
5,Milan,2964.02,45.464,9.19,4.94,116.23,57.58,114.71,106.93,2.29,2024-02-07 04:00:00
5,Milan,2616.88,45.464,9.19,6.14,101.03,50.04,101.36,94.26,2.59,2024-02-07 05:00:00
5,Milan,2990.72,45.464,9.19,11.15,128.75,46.61,113.95,106.15,5.13,2024-02-07 06:00:00
5,Milan,3845.21,45.464,9.19,16.47,189.54,47.98,146.06,136.9,7.99,2024-02-07 07:00:00
5,Milan,4486.08,45.464,9.19,15.33,236.03,49.35,171.42,161.22,8.11,2024-02-07 08:00:00
5,Milan,4539.49,45.464,9.19,12.92,239.61,46.61,173.57,163.1,7.09,2024-02-07 09:00:00
5,Milan,2883.91,45.464,9.19,8.87,125.17,43.18,111.44,104.07,4.05,2024-02-07 10:00:00
4,Milan,1976.01,45.464,9.19,7.6,65.27,41.81,78.62,73.13,3.01,2024-02-07 11:00:00
4,Milan,1361.85,45.464,9.19,6.78,30.85,40.44,57.96,53.71,2.41,2024-02-07 12:00:00
3,Milan,580.79,45.464,9.19,3.04,2.57,20.73,27.47,25.02,1.1,2024-02-07 13:00:00
2,Milan,487.33,45.464,9.19,3.13,1.61,14.57,22.29,20.21,0.95,2024-02-07 14:00:00
2,Milan,467.3,45.464,9.19,3.51,1.27,14.22,20.31,18.41,0.93,2024-02-07 15:00:00
3,Milan,921.25,45.464,9.19,9.63,10.95,45.93,34.17,31.32,2.53,2024-02-07 16:00:00
4,Milan,1628.88,45.464,9.19,13.3,49.62,56.89,57.51,53.32,4.23,2024-02-07 17:00:00
5,Milan,2323.15,45.464,9.19,12.67,92.98,54.84,80.84,75.65,5.48,2024-02-07 18:00:00
5,Milan,3177.64,45.464,9.19,13.3,141.26,57.58,110.1,103.85,6.91,2024-02-07 19:00:00
5,Milan,3952.03,45.464,9.19,15.33,185.97,61.69,138.79,131.57,8.11,2024-02-07 20:00:00
5,Milan,4699.71,45.464,9.19,18.49,228.88,65.8,168.5,160.24,9.54,2024-02-07 21:00:00
5,Milan,5180.36,45.464,9.19,18.24,264.64,68.55,191.72,182.77,9.42,2024-02-07 22:00:00
5,Milan,5233.76,45.464,9.19,11.53,271.8,67.17,-9999,187.8,6.26,2024-02-07 23:00:00
5,Milan,5126.95,45.464,9.19,7.35,268.22,65.12,194.25,185.59,4.11,2024-02-08 00:00:00
5,Milan,4806.52,45.464,9.19,6.08,243.19,62.38,181.82,173.65,3.1,2024-02-08 01:00:00
5,Milan,4058.84,45.464,9.19,6.21,196.7,56.21,155.05,147.41,2.53,2024-02-08 02:00:00
5,Milan,3204.35,45.464,9.19,6.52,139.47,48.67,123.83,117.14,2.03,2024-02-08 03:00:00
5,Milan,2403.26,45.464,9.19,6.78,90.3,43.18,97.99,92.35,1.67,2024-02-08 04:00:00
5,Milan,2243.04,45.464,9.19,7.09,80.47,40.44,94.61,89.12,1.82,2024-02-08 05:00:00
5,Milan,2670.29,45.464,9.19,9.88,108.18,41.47,112.42,106.41,3.46,2024-02-08 06:00:00
5,Milan,3364.56,45.464,9.19,12.03,151.99,45.24,137.75,131.45,5.01,2024-02-08 07:00:00
5,Milan,3738.4,45.464,9.19,11.65,175.24,45.24,149.79,142.68,5.36,2024-02-08 08:00:00
5,Milan,3524.78,45.464,9.19,10.77,160.93,42.84,142.87,135.76,5.01,2024-02-08 09:00:00
5,Milan,1869.2,45.464,9.19,9.25,59.9,39.41,81.88,76.53,2.95,2024-02-08 10:00:00
4,Milan,1482.01,45.464,9.19,10.01,36.66,38.04,70.11,64.91,2.68,2024-02-08 11:00:00
4,Milan,1335.14,45.464,9.19,10.39,27.49,39.76,66.46,61.11,2.71,2024-02-08 12:00:00
3,Milan,620.84,45.464,9.19,4.31,4.08,23.31,34.14,29.96,1.67,2024-02-08 13:00:00
2,Milan,494,45.464,9.19,3.64,2.26,17.48,27.55,23.79,1.43,2024-02-08 14:00:00
2,Milan,487.33,45.464,9.19,4.12,1.77,19.36,27.43,23.61,1.45,2024-02-08 15:00:00
3,Milan,894.55,45.464,9.19,9.75,7.49,56.21,40.13,35.43,2.8,2024-02-08 16:00:00
4,Milan,1575.47,45.464,9.19,15.58,42.92,69.92,62.89,56.66,4.23,2024-02-08 17:00:00
5,Milan,2109.53,45.464,9.19,16.97,79.57,61.69,85.42,77.55,5.3,2024-02-08 18:00:00
5,Milan,2269.74,45.464,9.19,16.97,86.72,52.78,95.95,86.91,5.48,2024-02-08 19:00:00
5,Milan,2082.82,45.464,9.19,12.67,73.31,45.93,91.34,82.17,4.35,2024-02-08 20:00:00
5,Milan,1842.5,45.464,9.19,9.75,55.43,42.16,84.48,75.76,3.43,2024-02-08 21:00:00
4,Milan,1108.17,45.464,9.19,11.91,8.16,43.87,68.89,62.16,1.55,2024-02-08 22:00:00
4,Milan,921.25,45.464,9.19,8.11,0.95,34.62,66.64,61.9,0.95,2024-02-08 23:00:00
4,Milan,814.44,45.464,9.19,7.16,0.09,25.02,64.21,60.86,0.73,2024-02-09 00:00:00
4,Milan,787.73,45.464,9.19,7.03,0.04,21.76,61.63,58.98,0.62,2024-02-09 01:00:00
4,Milan,807.76,45.464,9.19,7.47,0.04,21.76,62.02,59.36,0.57,2024-02-09 02:00:00
4,Milan,801.09,45.464,9.19,7.92,0.03,21.25,61.41,58.47,0.54,2024-02-09 03:00:00
4,Milan,774.38,45.464,9.19,7.47,0.03,20.05,59.27,56.39,0.63,2024-02-09 04:00:00
4,Milan,767.71,45.464,9.19,6.46,0.08,20.39,58.74,56.42,0.81,2024-02-09 05:00:00
4,Milan,841.14,45.464,9.19,6.14,0.61,26.39,61.55,59.6,1.15,2024-02-09 06:00:00
4,Milan,894.55,45.464,9.19,6.08,1.98,30.5,62.04,60.29,1.31,2024-02-09 07:00:00
4,Milan,921.25,45.464,9.19,5.76,3.13,30.85,59.95,58.39,1.31,2024-02-09 08:00:00
4,Milan,907.9,45.464,9.19,5.45,3.63,29.82,55.42,53.97,1.27,2024-02-09 09:00:00
3,Milan,841.14,45.464,9.19,5.32,3.02,27.42,48.94,47.59,1.09,2024-02-09 10:00:00
3,Milan,754.36,45.464,9.19,5.13,1.98,24.33,41.62,40.38,0.89,2024-02-09 11:00:00
3,Milan,674.25,45.464,9.19,5.13,1.29,21.25,35.02,33.9,0.77,2024-02-09 12:00:00
3,Milan,620.84,45.464,9.19,5,1.06,20.22,29.81,28.81,0.72,2024-02-09 13:00:00
2,Milan,594.14,45.464,9.19,4.88,0.98,19.88,25.56,24.65,0.7,2024-02-09 14:00:00
2,Milan,574.11,45.464,9.19,4.81,0.74,20.22,22.25,21.4,0.69,2024-02-09 15:00:00
2,Milan,560.76,45.464,9.19,4.75,0.36,21.42,18.79,17.98,0.7,2024-02-09 16:00:00
2,Milan,534.06,45.464,9.19,4.56,0.12,21.42,15.33,14.61,0.67,2024-02-09 17:00:00
2,Milan,500.68,45.464,9.19,4.24,0.06,20.39,12.26,11.64,0.68,2024-02-09 18:00:00
1,Milan,480.65,45.464,9.19,3.99,0.03,19.02,10.2,9.65,0.67,2024-02-09 19:00:00
2,Milan,500.68,45.464,9.19,4.12,0.04,19.88,10.89,10.31,0.7,2024-02-09 20:00:00
2,Milan,534.06,45.464,9.19,4.24,0.09,21.76,12.3,11.64,0.77,2024-02-09 21:00:00
2,Milan,500.68,45.464,9.19,4.18,0.06,19.54,11.25,10.57,0.7,2024-02-09 22:00:00
1,Milan,413.89,45.464,9.19,4.02,0.01,13.37,8.47,7.86,0.47,2024-02-09 23:00:00
1,Milan,370.5,45.464,9.19,4.18,0,10.02,7.38,6.82,0.34,2024-02-10 00:00:00
1,Milan,367.16,45.464,9.19,4.56,0,9.17,7.91,7.33,0.31,2024-02-10 01:00:00
1,Milan,380.52,45.464,9.19,5.07,0,9.17,9.17,8.55,0.29,2024-02-10 02:00:00
1,Milan,383.85,45.464,9.19,5.13,0,8.91,9.89,9.25,0.29,2024-02-10 03:00:00
1,Milan,360.49,45.464,9.19,4.5,0,7.63,9.02,8.45,0.29,2024-02-10 04:00:00
1,Milan,350.48,45.464,9.19,4.12,0,7.03,8.6,8.08,0.3,2024-02-10 05:00:00
1,Milan,377.18,45.464,9.19,4.05,0,9.51,9.56,9.04,0.4,2024-02-10 06:00:00
1,Milan,397.21,45.464,9.19,3.86,0.01,11.48,10.29,9.78,0.45,2024-02-10 07:00:00
1,Milan,407.22,45.464,9.19,3.77,0.02,12.34,10.39,9.89,0.48,2024-02-10 08:00:00
1,Milan,410.56,45.464,9.19,3.74,0.08,12.51,9.8,9.32,0.51,2024-02-10 09:00:00
1,Milan,400.54,45.464,9.19,3.96,0.21,11.65,9.18,8.69,0.49,2024-02-10 10:00:00
1,Milan,390.53,45.464,9.19,4.24,0.31,10.97,8.57,8.05,0.47,2024-02-10 11:00:00
1,Milan,370.5,45.464,9.19,4.37,0.32,10.2,7.7,7.19,0.45,2024-02-10 12:00:00
1,Milan,357.15,45.464,9.19,4.12,0.26,10.11,6.96,6.5,0.46,2024-02-10 13:00:00
1,Milan,347.14,45.464,9.19,4.02,0.18,9.77,6.71,6.26,0.42,2024-02-10 14:00:00
1,Milan,343.8,45.464,9.19,4.05,0.11,9.85,6.9,6.47,0.39,2024-02-10 15:00:00
1,Milan,347.14,45.464,9.19,3.83,0.04,10.54,7.33,6.93,0.37,2024-02-10 16:00:00
1,Milan,350.48,45.464,9.19,3.61,0.01,11.48,7.81,7.43,0.39,2024-02-10 17:00:00
1,Milan,360.49,45.464,9.19,3.58,0,12.51,7.92,7.52,0.47,2024-02-10 18:00:00
1,Milan,373.84,45.464,9.19,3.51,0,13.71,7.99,7.56,0.58,2024-02-10 19:00:00
1,Milan,387.19,45.464,9.19,3.45,0,14.57,8.32,7.87,0.62,2024-02-10 20:00:00
1,Milan,407.22,45.464,9.19,3.51,0,15.59,9.04,8.58,0.65,2024-02-10 21:00:00
1,Milan,393.87,45.464,9.19,3.55,0,14.05,8.84,8.4,0.55,2024-02-10 22:00:00
1,Milan,363.83,45.464,9.19,3.86,0,11.48,8.3,7.85,0.4,2024-02-10 23:00:00
1,Milan,353.81,45.464,9.19,4.24,0,10.37,8.31,7.8,0.35,2024-02-11 00:00:00
1,Milan,363.83,45.464,9.19,4.43,0,10.45,8.72,8.12,0.37,2024-02-11 01:00:00
1,Milan,383.85,45.464,9.19,4.56,0,10.97,9.32,8.66,0.39,2024-02-11 02:00:00
1,Milan,403.88,45.464,9.19,4.56,0,11.48,10.01,9.32,0.41,2024-02-11 03:00:00
2,Milan,527.38,45.464,9.19,4.37,0.11,21.08,12.98,12.02,0.71,2024-02-11 04:00:00
2,Milan,741,45.464,9.19,4.43,2.1,35.3,18.23,16.91,1.12,2024-02-11 05:00:00
3,Milan,1148.22,45.464,9.19,5.7,22.13,41.47,29.88,28.09,2.21,2024-02-11 06:00:00
3,Milan,1695.63,45.464,9.19,7.09,54.54,45.24,45.99,43.69,3.34,2024-02-11 07:00:00
4,Milan,2082.82,45.464,9.19,7.41,80.47,46.61,58.27,55.59,3.81,2024-02-11 08:00:00
4,Milan,2269.74,45.464,9.19,7.47,90.3,46.61,63.8,60.62,3.81,2024-02-11 09:00:00
3,Milan,1922.61,45.464,9.19,7.03,67.95,43.18,51.93,48.78,2.92,2024-02-11 10:00:00
3,Milan,1535.42,45.464,9.19,6.9,43.81,39.76,41.11,38.11,2.24,2024-02-11 11:00:00
3,Milan,1255.04,45.464,9.19,7.03,29.5,36.67,34.26,31.75,1.8,2024-02-11 12:00:00
1,Milan,460.62,45.464,9.19,2.75,1.96,17.14,7.41,6.71,0.63,2024-02-11 13:00:00
2,Milan,367.16,45.464,9.19,2.88,1.15,11.82,3.92,3.39,0.56,2024-02-11 14:00:00
2,Milan,347.14,45.464,9.19,3.2,0.85,10.54,3.15,2.65,0.55,2024-02-11 15:00:00
1,Milan,634.19,45.464,9.19,8.87,3.69,35.64,10.31,9.1,1.68,2024-02-11 16:00:00
2,Milan,1041.41,45.464,9.19,14.31,13.86,56.89,22.24,19.97,2.71,2024-02-11 17:00:00
3,Milan,1308.44,45.464,9.19,12.54,32.19,50.72,31.66,28.57,3.22,2024-02-11 18:00:00
3,Milan,1602.17,45.464,9.19,11.02,49.17,47.3,42.91,39.01,3.7,2024-02-11 19:00:00
4,Milan,1922.61,45.464,9.19,11.4,67.06,46.61,56.72,52,4.11,2024-02-11 20:00:00
4,Milan,2323.15,45.464,9.19,12.79,91.2,46.61,74.11,68.57,4.83,2024-02-11 21:00:00
5,Milan,2616.88,45.464,9.19,13.55,107.29,47.3,87.79,81.56,4.89,2024-02-11 22:00:00
5,Milan,2803.8,45.464,9.19,13.43,116.23,49.35,98.84,92.26,4.53,2024-02-11 23:00:00
5,Milan,3124.24,45.464,9.19,14.06,126.96,54.15,113.38,106.57,4.77,2024-02-12 00:00:00
5,Milan,3124.24,45.464,9.19,12.41,121.59,58.26,113.77,106.49,4.11,2024-02-12 01:00:00
5,Milan,2750.4,45.464,9.19,8.99,101.92,57.58,99.01,92.55,2.98,2024-02-12 02:00:00
5,Milan,2403.26,45.464,9.19,7.03,83.15,55.52,83.61,78.37,2.32,2024-02-12 03:00:00
4,Milan,1895.9,45.464,9.19,6.21,53.64,52.09,61.3,57.17,1.97,2024-02-12 04:00:00
3,Milan,1695.63,45.464,9.19,6.08,39.34,49.35,52.29,49.14,1.88,2024-02-12 05:00:00
4,Milan,1789.09,45.464,9.19,8.61,41.13,48.67,53.38,50.73,2.62,2024-02-12 06:00:00
4,Milan,1922.61,45.464,9.19,10.51,53.2,47.3,56.46,54.36,3.46,2024-02-12 07:00:00
4,Milan,2216.34,45.464,9.19,9.88,76.89,48.67,67.61,65.28,4.17,2024-02-12 08:00:00
5,Milan,2563.48,45.464,9.19,9.88,99.24,51.41,80.61,77.67,4.71,2024-02-12 09:00:00
